ID;Year;DOY;UTC;C;SPDm/s;GSTm/s;Dir
4;2014;029;0150;-15.40;8.62;10.58;252
4;2014;029;0155;-15.48;9.13;12.84;249
4;2014;029;0200;-15.40;8.59;11.56;250
4;2014;029;0205;-15.50;9.31;11.56;253
4;2014;029;0210;-15.48;8.56;11.07;252
4;2014;029;0215;-15.34;7.88;11.56;253
4;2014;029;0220;-15.41;8.89;11.17;252
4;2014;029;0225;-15.37;7.73;9.70;250
4;2014;029;0230;-15.30;8.27;10.39;253
4;2014;029;0235;-15.35;8.79;11.86;248
4;2014;029;0240;-15.20;8.75;12.25;249
4;2014;029;0245;-15.05;8.38;10.88;250
4;2014;029;0250;-15.05;9.40;13.03;245
4;2014;029;0255;-14.88;9.52;12.64;242
4;2014;029;0300;-14.80;9.89;12.35;245
4;2014;029;0305;-14.68;9.40;13.23;243
4;2014;029;0310;-14.52;8.96;11.17;245
4;2014;029;0315;-14.41;9.14;12.54;244
4;2014;029;0320;-14.31;9.03;13.62;245
4;2014;029;0325;-14.42;9.53;13.82;250
4;2014;029;0330;-14.35;9.73;12.54;246
4;2014;029;0335;-14.40;9.74;13.13;244
4;2014;029;0340;-14.49;9.71;12.64;250
4;2014;029;0345;-14.43;9.98;12.64;251
4;2014;029;0350;-14.39;10.30;13.43;246
4;2014;029;0355;-14.46;10.04;12.45;247
4;2014;029;0400;-14.54;10.01;15.29;251
4;2014;029;0405;-14.44;10.03;13.13;246
4;2014;029;0410;-14.46;10.47;12.84;246
4;2014;029;0415;-14.44;9.80;12.05;250
4;2014;029;0420;-14.25;9.66;12.74;246
4;2014;029;0425;-14.32;9.69;12.45;249
4;2014;029;0430;-14.34;10.29;14.11;249
4;2014;029;0435;-14.33;10.92;14.11;252
4;2014;029;0440;-14.27;10.02;12.94;251
4;2014;029;0445;-14.25;9.64;12.54;248
4;2014;029;0450;-14.37;9.55;12.05;252
4;2014;029;0455;-14.37;10.24;13.62;250
4;2014;029;0500;-14.30;10.37;12.84;250
4;2014;029;0505;-14.28;9.94;13.13;253
4;2014;029;0510;-14.24;10.03;13.82;247
4;2014;029;0515;-14.13;10.00;12.15;248
4;2014;029;0520;-14.04;9.79;13.13;243
4;2014;029;0525;-13.93;10.14;13.13;248
4;2014;029;0530;-13.95;9.68;12.05;249
4;2014;029;0535;-13.99;9.26;11.47;252
4;2014;029;0540;-14.16;9.37;11.37;255
4;2014;029;0545;-14.22;8.99;11.66;255
4;2014;029;0550;-14.32;9.19;12.84;255
4;2014;029;0555;-14.32;8.47;10.39;257
4;2014;029;0600;-14.33;8.70;11.86;255
4;2014;029;0605;-14.29;8.10;10.88;258
4;2014;029;0610;-14.26;8.27;10.88;256
4;2014;029;0615;-14.16;8.69;10.29;262
4;2014;029;0620;-13.97;8.36;10.78;257
4;2014;029;0625;-13.98;9.12;12.54;254
4;2014;029;0630;-14.01;9.65;11.86;257
4;2014;029;0635;-14.04;8.76;10.78;258
4;2014;029;0640;-14.10;9.67;11.86;263
4;2014;029;0645;-14.18;9.30;11.86;262
4;2014;029;0650;-14.04;9.64;11.86;260
4;2014;029;0655;-13.96;9.56;12.15;261
4;2014;029;0700;-14.03;10.09;12.35;261
4;2014;029;0705;-13.85;9.99;13.33;258
4;2014;029;0710;-13.81;9.56;13.62;257
4;2014;029;0715;-13.78;9.97;12.45;256
4;2014;029;0720;-13.75;9.73;12.74;256
4;2014;029;0725;-13.83;9.84;11.37;258
4;2014;029;0730;-13.78;9.28;12.15;256
4;2014;029;0735;-13.83;9.22;12.45;252
4;2014;029;0740;-13.86;9.31;11.86;255
4;2014;029;0745;-13.74;8.67;12.45;259
4;2014;029;0750;-13.90;9.62;12.74;255
4;2014;029;0755;-13.91;9.42;12.84;255
4;2014;029;0800;-13.93;9.15;13.23;256
4;2014;029;0805;-13.96;9.24;11.56;253
4;2014;029;0810;-13.96;9.30;12.15;253
4;2014;029;0815;-13.97;9.10;11.37;253
4;2014;029;0820;-14.00;9.46;12.05;253
4;2014;029;0825;-13.90;9.14;11.17;255
4;2014;029;0830;-14.04;9.58;11.56;254
4;2014;029;0835;-13.83;9.12;11.86;256
4;2014;029;0840;-13.77;9.06;11.96;255
4;2014;029;0845;-13.81;8.95;12.45;252
4;2014;029;0850;-13.78;8.60;11.27;250
4;2014;029;0855;-13.91;8.96;11.66;252
4;2014;029;0900;-14.07;9.37;11.27;251
4;2014;029;0905;-13.93;9.24;11.47;249
4;2014;029;0910;-13.68;9.24;12.15;247
4;2014;029;0915;-13.77;9.17;11.96;253
4;2014;029;0920;-13.74;9.66;11.96;252
4;2014;029;0925;-13.92;9.48;12.25;253
4;2014;029;0930;-13.68;9.71;11.86;252
4;2014;029;0935;-13.72;9.16;11.96;256
4;2014;029;0940;-13.93;9.56;12.15;253
4;2014;029;0945;-13.96;9.74;11.96;255
4;2014;029;0950;-13.90;9.82;12.64;250
4;2014;029;0955;-13.94;9.92;12.35;252
4;2014;029;1000;-13.96;9.01;11.86;252
4;2014;029;1005;-13.97;9.18;11.86;254
4;2014;029;1010;-13.92;9.49;11.96;251
4;2014;029;1015;-14.02;9.81;12.25;251
4;2014;029;1020;-14.03;10.12;13.03;249
4;2014;029;1025;-14.05;10.01;13.43;249
4;2014;029;1030;-14.13;9.71;11.66;254
4;2014;029;1035;-14.02;9.85;12.15;251
4;2014;029;1040;-14.24;10.01;12.25;254
4;2014;029;1045;-14.17;9.75;12.35;249
4;2014;029;1050;-14.16;9.69;12.35;251
4;2014;029;1055;-14.21;9.58;11.76;250
4;2014;029;1100;-14.11;8.95;10.88;255
4;2014;029;1105;-14.15;9.65;12.35;252
4;2014;029;1110;-14.19;10.19;12.54;247
4;2014;029;1115;-14.19;10.20;13.23;253
4;2014;029;1120;-14.14;9.70;12.25;252
4;2014;029;1125;-14.25;10.81;13.03;252
4;2014;029;1130;-14.30;11.05;13.13;250
4;2014;029;1135;-14.25;10.39;13.23;251
4;2014;029;1140;-14.31;10.82;13.23;256
4;2014;029;1145;-14.28;10.39;12.64;253
4;2014;029;1150;-14.42;10.40;12.74;257
4;2014;029;1155;-14.33;9.82;11.96;255
4;2014;029;1200;-14.21;9.57;11.56;256
4;2014;029;1205;-14.22;10.02;11.76;260
4;2014;029;1210;-14.15;10.29;12.25;257
4;2014;029;1215;-14.07;9.95;13.23;255
4;2014;029;1220;-14.23;9.75;11.86;255
4;2014;029;1225;-14.36;9.91;12.74;255
4;2014;029;1230;-14.30;10.21;12.05;255
4;2014;029;1235;-14.34;10.19;13.03;257
4;2014;029;1240;-14.41;9.81;11.86;258
4;2014;029;1245;-14.35;9.50;11.47;258
4;2014;029;1250;-14.32;9.54;11.17;260
4;2014;029;1255;-14.30;9.41;11.37;259
4;2014;029;1300;-14.34;9.42;10.98;260
4;2014;029;1305;-14.30;8.79;11.27;256
4;2014;029;1310;-14.31;9.51;12.15;252
4;2014;029;1315;-14.36;9.53;10.88;253
4;2014;029;1320;-14.35;9.28;12.35;255
4;2014;029;1325;-14.36;9.96;12.15;258
4;2014;029;1330;-14.31;10.54;12.74;257
4;2014;029;1335;-14.24;9.94;12.74;256
4;2014;029;1340;-14.14;10.29;12.84;256
4;2014;029;1345;-14.07;10.39;12.64;256
4;2014;029;1350;-13.97;9.72;11.76;255
4;2014;029;1355;-13.91;10.32;13.62;256
4;2014;029;1400;-13.90;10.09;12.64;250
4;2014;029;1405;-13.83;10.08;12.15;250
4;2014;029;1410;-13.78;10.03;12.05;251
4;2014;029;1415;-13.81;9.82;12.35;253
4;2014;029;1420;-13.64;10.53;12.84;252
4;2014;029;1425;-13.57;10.03;12.74;252
4;2014;029;1430;-13.42;10.03;13.33;252
4;2014;029;1435;-13.25;9.63;12.64;252
4;2014;029;1440;-13.34;9.25;11.76;256
4;2014;029;1445;-13.18;8.95;11.17;252
4;2014;029;1450;-13.14;9.04;11.27;252
4;2014;029;1455;-13.10;8.87;11.27;254
4;2014;029;1500;-12.88;9.21;11.96;249
4;2014;029;1505;-12.77;8.95;11.27;251
4;2014;029;1510;-12.63;8.69;11.47;250
4;2014;029;1515;-12.59;7.78;10.58;251
4;2014;029;1520;-12.58;9.30;11.96;250
4;2014;029;1525;-12.36;9.17;12.35;244
4;2014;029;1530;-12.20;9.22;12.84;243
4;2014;029;1535;-12.12;9.02;11.17;248
4;2014;029;1540;-11.98;8.91;12.05;242
4;2014;029;1545;-11.86;9.04;11.56;247
4;2014;029;1550;-11.79;8.71;12.35;248
4;2014;029;1555;-11.69;9.07;12.35;241
4;2014;029;1600;-11.56;9.16;11.37;241
4;2014;029;1605;-11.36;9.37;12.64;243
4;2014;029;1610;-11.19;9.44;12.05;238
4;2014;029;1615;-11.07;9.24;12.94;245
4;2014;029;1620;-10.81;8.75;11.17;250
4;2014;029;1625;-10.60;8.42;10.49;242
4;2014;029;1630;-10.47;7.29;9.02;248
4;2014;029;1635;-10.38;8.57;11.07;244
4;2014;029;1640;-10.40;9.57;13.72;240
4;2014;029;1645;-10.31;8.81;12.74;238
4;2014;029;1650;-10.15;9.02;12.84;249
4;2014;029;1655;-9.98;9.60;12.35;238
4;2014;029;1700;-9.89;9.58;12.25;234
4;2014;029;1705;-9.76;7.99;10.29;240
4;2014;029;1710;-9.62;7.68;10.39;246
4;2014;029;1715;-9.57;8.03;11.07;245
4;2014;029;1720;-9.61;8.40;11.27;242
4;2014;029;1725;-9.54;8.33;11.86;237
4;2014;029;1730;-9.43;8.92;10.39;234
4;2014;029;1735;-9.26;9.45;14.01;241
4;2014;029;1740;-9.25;8.34;11.27;239
4;2014;029;1745;-9.19;8.55;11.17;242
4;2014;029;1750;-9.03;8.63;13.23;250
4;2014;029;1755;-9.01;7.90;11.07;244
4;2014;029;1800;-8.95;8.41;11.96;241
4;2014;029;1805;-8.96;9.36;12.45;248
4;2014;029;1810;-8.84;7.12;9.60;246
4;2014;029;1815;-8.70;7.18;9.60;229
4;2014;029;1820;-8.70;7.39;10.29;237
4;2014;029;1825;-8.72;6.73;8.92;237
4;2014;029;1830;-8.56;6.61;9.02;238
4;2014;029;1835;-8.57;6.50;8.72;238
4;2014;029;1840;-8.44;7.25;11.47;245
4;2014;029;1845;-8.33;8.36;10.78;238
4;2014;029;1850;-8.25;9.57;12.45;242
4;2014;029;1855;-8.17;9.54;11.17;237
4;2014;029;1900;-8.12;8.32;10.39;244
4;2014;029;1905;-8.01;8.26;10.49;238
4;2014;029;1910;-7.89;9.81;11.96;246
4;2014;029;1915;-7.77;9.65;12.25;247
4;2014;029;1920;-7.76;10.07;12.84;250
4;2014;029;1925;-7.77;8.56;11.66;242
4;2014;029;1930;-7.57;6.74;8.72;250
4;2014;029;1935;-7.61;8.35;10.68;239
4;2014;029;1940;-7.59;7.20;9.41;239
4;2014;029;1945;-7.32;7.05;10.00;235
4;2014;029;1950;-7.28;7.18;11.76;234
4;2014;029;1955;-7.31;6.64;9.11;239
4;2014;029;2000;-7.27;8.40;10.98;228
4;2014;029;2005;-7.17;7.44;9.70;223
4;2014;029;2010;-7.14;10.22;12.64;220
4;2014;029;2015;-7.18;8.97;11.86;224
4;2014;029;2020;-7.04;9.99;13.52;217
4;2014;029;2025;-7.02;10.40;13.43;217
4;2014;029;2030;-7.04;9.64;13.43;229
4;2014;029;2035;-6.93;7.95;10.88;231
4;2014;029;2040;-6.65;7.88;10.49;234
4;2014;029;2045;-6.72;8.27;11.37;229
4;2014;029;2050;-6.64;7.67;11.17;228
4;2014;029;2055;-6.50;8.66;11.27;232
4;2014;029;2100;-6.54;8.19;11.27;228
4;2014;029;2105;-6.30;6.70;9.11;224
4;2014;029;2110;-6.28;8.33;11.56;220
4;2014;029;2115;-6.26;8.73;11.56;225
4;2014;029;2120;-6.08;8.25;11.66;220
4;2014;029;2125;-6.20;9.59;12.45;206
4;2014;029;2130;-6.06;10.02;12.05;207
4;2014;029;2135;-6.09;9.70;15.19;205
4;2014;029;2140;-6.11;11.04;15.09;205
4;2014;029;2145;-5.93;9.98;11.47;208
4;2014;029;2150;-5.85;9.09;10.98;207
4;2014;029;2155;-5.80;10.36;15.68;203
4;2014;029;2200;-5.82;10.30;14.01;201
4;2014;029;2205;-5.75;11.06;13.33;206
4;2014;029;2210;-5.60;11.21;13.72;210
4;2014;029;2215;-5.60;10.79;13.33;210
4;2014;029;2220;-5.52;10.10;11.76;205
4;2014;029;2225;-5.43;10.29;12.54;198
4;2014;029;2230;-5.53;11.47;13.72;199
4;2014;029;2235;-5.47;10.92;13.52;198
4;2014;029;2240;-5.53;10.80;12.64;202
4;2014;029;2245;-5.46;10.57;13.13;200
4;2014;029;2250;-5.47;10.90;13.82;196
4;2014;029;2255;-5.41;10.39;13.92;199
4;2014;029;2300;-5.34;10.63;12.94;197
4;2014;029;2305;-5.43;11.28;14.01;198
4;2014;029;2310;-5.38;10.43;12.25;198
4;2014;029;2315;-5.31;10.42;12.84;197
4;2014;029;2320;-5.25;10.29;12.94;195
4;2014;029;2325;-5.22;10.75;13.03;197
4;2014;029;2330;-5.20;10.74;12.84;194
4;2014;029;2335;-5.15;10.02;11.66;196
4;2014;029;2340;-5.10;10.50;12.64;193
4;2014;029;2345;-5.26;11.38;12.74;193
4;2014;029;2350;-5.22;11.36;13.33;190
4;2014;029;2355;-5.15;10.82;12.84;192
4;2014;030;0000;-5.09;10.79;12.74;186
4;2014;030;0005;-5.12;11.08;13.43;186
4;2014;030;0010;-5.16;11.37;14.01;187
4;2014;030;0015;-5.10;9.86;11.56;193
4;2014;030;0020;-4.97;9.17;11.07;195
4;2014;030;0025;-5.02;9.00;11.66;195
4;2014;030;0030;-5.11;10.47;12.15;195
4;2014;030;0035;-5.08;9.31;10.88;194
4;2014;030;0040;-5.11;8.72;10.19;198
4;2014;030;0045;-5.07;8.34;11.17;195
4;2014;030;0050;-5.16;9.05;10.19;192
4;2014;030;0055;-5.07;8.35;9.90;195
4;2014;030;0100;-4.97;9.56;11.27;191
4;2014;030;0105;-4.91;9.95;11.66;188
4;2014;030;0110;-4.95;10.58;11.96;189
4;2014;030;0115;-4.84;10.30;11.96;188
4;2014;030;0120;-4.82;10.30;11.66;186
4;2014;030;0125;-4.87;11.63;14.11;186
4;2014;030;0130;-4.88;11.59;13.72;187
4;2014;030;0135;-4.80;11.94;13.82;187
4;2014;030;0140;-4.65;11.78;13.43;191
4;2014;030;0145;-4.69;12.01;15.39;192
4;2014;030;0150;-4.58;12.26;14.80;196
4;2014;030;0155;-4.65;13.43;15.58;195
4;2014;030;0200;-4.61;13.83;17.15;195
4;2014;030;0205;-4.56;13.73;17.25;194
4;2014;030;0210;-4.48;14.41;16.86;194
4;2014;030;0215;-4.47;13.59;16.86;195
4;2014;030;0220;-4.50;13.91;16.07;195
4;2014;030;0225;-4.56;13.13;15.68;196
4;2014;030;0230;-4.51;13.52;15.97;195
4;2014;030;0235;-4.44;13.98;16.46;194
4;2014;030;0240;-4.36;13.53;16.76;193
4;2014;030;0245;-4.31;14.48;17.64;192
4;2014;030;0250;-4.29;14.82;18.52;192
4;2014;030;0255;-4.33;15.88;19.11;193
4;2014;030;0300;-4.39;15.78;17.93;193
4;2014;030;0305;-4.34;15.89;20.48;193
4;2014;030;0310;-4.41;14.90;17.84;195
4;2014;030;0315;-4.31;15.05;19.21;197
4;2014;030;0320;-4.39;15.72;19.70;197
4;2014;030;0325;-4.35;15.93;18.82;195
4;2014;030;0330;-4.33;15.05;18.03;197
4;2014;030;0335;-4.34;16.82;19.11;198
4;2014;030;0340;-4.37;15.35;18.52;198
4;2014;030;0345;-4.41;15.40;18.72;198
4;2014;030;0350;-4.51;15.40;18.33;200
4;2014;030;0355;-4.60;14.68;17.74;198
4;2014;030;0400;-4.66;14.28;17.44;196
4;2014;030;0405;-4.63;14.44;17.15;195
4;2014;030;0410;-4.64;15.22;18.13;195
4;2014;030;0415;-4.58;14.86;17.84;195
4;2014;030;0420;-4.52;15.35;18.52;197
4;2014;030;0425;-4.54;15.04;17.93;198
4;2014;030;0430;-4.57;14.47;16.66;195
4;2014;030;0435;-4.56;15.58;18.62;195
4;2014;030;0440;-4.50;15.82;19.01;195
4;2014;030;0445;-4.58;15.32;18.33;195
4;2014;030;0450;-4.66;15.94;19.40;195
4;2014;030;0455;-4.64;14.93;17.64;195
4;2014;030;0500;-4.68;14.18;16.86;193
4;2014;030;0505;-4.63;13.93;17.15;192
4;2014;030;0510;-4.68;13.86;18.42;191
4;2014;030;0515;-4.74;13.06;15.39;190
4;2014;030;0520;-4.92;13.86;17.05;191
4;2014;030;0525;-4.93;14.21;16.76;189
4;2014;030;0530;-4.97;14.96;19.11;190
4;2014;030;0535;-5.06;15.90;18.72;190
4;2014;030;0540;-4.99;14.45;17.64;191
4;2014;030;0545;-5.19;15.71;18.13;191
4;2014;030;0550;-5.27;16.35;21.07;190
4;2014;030;0555;-5.12;15.16;18.82;191
4;2014;030;0600;-5.27;16.35;19.40;191
4;2014;030;0605;-5.38;16.89;20.78;190
4;2014;030;0610;-5.31;16.49;20.78;193
4;2014;030;0615;-5.47;16.97;19.99;189
4;2014;030;0620;-5.39;16.56;19.11;192
4;2014;030;0625;-5.44;15.39;17.64;191
4;2014;030;0630;-5.52;15.54;18.13;190
4;2014;030;0635;-5.44;15.45;18.72;191
4;2014;030;0640;-5.41;16.02;19.60;190
4;2014;030;0645;-5.50;16.42;19.01;190
4;2014;030;0650;-5.40;16.29;19.99;190
4;2014;030;0655;-5.34;15.24;18.33;193
4;2014;030;0700;-5.37;15.86;20.19;193
4;2014;030;0705;-5.36;16.36;21.17;193
4;2014;030;0710;-5.34;15.55;19.50;193
4;2014;030;0715;-5.42;15.62;18.52;195
4;2014;030;0720;-5.38;16.21;19.60;194
4;2014;030;0725;-5.45;16.47;19.99;194
4;2014;030;0730;-5.46;17.04;20.38;194
4;2014;030;0735;-5.49;16.01;19.01;195
4;2014;030;0740;-5.53;16.80;19.70;192
4;2014;030;0745;-5.57;16.21;19.70;192
4;2014;030;0750;-5.55;16.74;19.99;193
4;2014;030;0755;-5.53;16.51;18.91;190
4;2014;030;0800;-5.61;17.12;19.99;190
4;2014;030;0805;-5.60;16.29;19.89;191
4;2014;030;0810;-5.56;15.60;18.52;191
4;2014;030;0815;-5.66;16.22;19.80;192
4;2014;030;0820;-5.71;16.41;20.58;191
4;2014;030;0825;-5.63;15.58;18.23;192
4;2014;030;0830;-5.66;16.42;20.19;193
4;2014;030;0835;-5.71;15.94;18.42;192
4;2014;030;0840;-5.67;15.94;19.11;192
4;2014;030;0845;-5.59;15.73;19.40;190
4;2014;030;0850;-5.68;15.06;18.72;193
4;2014;030;0855;-5.65;15.70;18.23;191
4;2014;030;0900;-5.70;15.82;19.31;190
4;2014;030;0905;-5.71;15.65;19.11;189
4;2014;030;0910;-5.74;17.11;19.60;189
4;2014;030;0915;-5.75;15.69;17.64;188
4;2014;030;0920;-5.77;16.82;19.11;189
4;2014;030;0925;-5.72;16.82;19.01;189
4;2014;030;0930;-5.71;16.83;19.99;189
4;2014;030;0935;-5.78;17.04;20.58;191
4;2014;030;0940;-5.68;15.97;18.52;190
4;2014;030;0945;-5.83;17.81;20.29;191
4;2014;030;0950;-5.67;17.58;22.05;193
4;2014;030;0955;-5.70;18.12;21.56;193
4;2014;030;1000;-5.69;17.95;20.19;191
4;2014;030;1005;-5.77;18.23;22.44;190
4;2014;030;1010;-5.69;17.70;21.17;191
4;2014;030;1015;-5.61;17.60;20.38;192
4;2014;030;1020;-5.62;18.10;21.56;192
4;2014;030;1025;-5.50;18.24;22.54;194
4;2014;030;1030;-5.46;17.39;21.36;192
4;2014;030;1035;-5.45;17.79;22.15;192
4;2014;030;1040;-5.43;17.48;20.97;192
4;2014;030;1045;-5.39;19.09;22.74;192
4;2014;030;1050;-5.32;18.47;23.23;192
4;2014;030;1055;-5.30;17.88;22.05;192
4;2014;030;1100;-5.36;18.38;21.07;192
4;2014;030;1105;-5.24;17.52;19.60;193
4;2014;030;1110;-5.27;17.33;21.27;190
4;2014;030;1115;-5.28;18.23;20.97;190
4;2014;030;1120;-5.39;18.18;20.58;188
4;2014;030;1125;-5.40;18.78;21.76;188
4;2014;030;1130;-5.41;18.67;22.44;190
4;2014;030;1135;-5.46;17.30;20.09;189
4;2014;030;1140;-5.55;17.56;21.76;190
4;2014;030;1145;-5.59;17.70;20.38;189
4;2014;030;1150;-5.57;17.86;20.38;190
4;2014;030;1155;-5.50;17.29;19.60;191
4;2014;030;1200;-5.53;17.27;19.99;192
4;2014;030;1205;-5.54;18.27;22.74;192
4;2014;030;1210;-5.63;17.43;20.09;193
4;2014;030;1215;-5.51;17.00;20.09;192
4;2014;030;1220;-5.48;16.96;19.40;191
4;2014;030;1225;-5.42;17.42;19.99;191
4;2014;030;1230;-5.30;18.47;22.34;191
4;2014;030;1235;-5.24;17.97;21.36;191
4;2014;030;1240;-5.23;18.50;21.36;192
4;2014;030;1245;-5.25;17.89;21.66;190
4;2014;030;1250;-5.32;17.40;19.80;189
4;2014;030;1255;-5.35;18.41;21.36;189
4;2014;030;1300;-5.44;17.24;19.60;188
4;2014;030;1305;-5.34;17.54;21.17;189
4;2014;030;1310;-5.29;17.88;20.68;186
4;2014;030;1315;-5.32;17.85;20.38;187
4;2014;030;1320;-5.28;17.41;20.97;188
4;2014;030;1325;-5.12;16.12;19.50;190
4;2014;030;1330;-5.01;17.34;19.89;188
4;2014;030;1335;-4.83;16.83;19.01;191
4;2014;030;1340;-4.92;17.24;20.19;192
4;2014;030;1345;-4.93;17.45;20.19;191
4;2014;030;1350;-4.83;17.04;20.09;189
4;2014;030;1355;-4.79;18.69;22.15;191
4;2014;030;1400;-4.74;18.52;21.66;191
4;2014;030;1405;-4.68;16.74;19.99;190
4;2014;030;1410;-4.67;17.94;20.78;189
4;2014;030;1415;-4.70;17.39;20.58;189
4;2014;030;1420;-4.63;18.36;21.76;189
4;2014;030;1425;-4.75;17.22;20.19;189
4;2014;030;1430;-4.71;16.67;21.07;190
4;2014;030;1435;-4.72;17.09;19.80;189
4;2014;030;1440;-4.65;17.10;20.09;189
4;2014;030;1445;-4.61;17.35;23.23;188
4;2014;030;1450;-4.64;17.39;21.76;190
4;2014;030;1455;-4.69;16.93;19.89;188
4;2014;030;1500;-4.67;17.20;19.21;189
4;2014;030;1505;-4.60;16.94;18.82;188
4;2014;030;1510;-4.51;16.74;20.19;188
4;2014;030;1515;-4.53;17.15;20.19;188
4;2014;030;1520;-4.41;16.30;20.87;186
4;2014;030;1525;-4.33;16.36;19.31;186
4;2014;030;1530;-4.27;16.31;18.62;188
4;2014;030;1535;-4.05;16.44;19.50;186
4;2014;030;1540;-3.97;17.13;19.99;186
4;2014;030;1545;-3.88;16.49;18.82;186
4;2014;030;1550;-3.74;17.20;20.38;186
4;2014;030;1555;-3.59;17.19;21.07;185
4;2014;030;1600;-3.47;16.58;19.60;186
4;2014;030;1605;-3.29;15.25;19.31;188
4;2014;030;1610;-3.26;16.77;19.21;188
4;2014;030;1615;-3.33;16.75;19.60;185
4;2014;030;1620;-3.28;17.04;20.78;183
4;2014;030;1625;-3.16;16.64;19.40;180
4;2014;030;1630;-3.11;16.97;20.29;179
4;2014;030;1635;-3.17;17.54;20.29;177
4;2014;030;1640;-3.09;18.67;22.15;179
4;2014;030;1645;-3.06;18.12;19.89;178
4;2014;030;1650;-2.84;18.00;21.27;181
4;2014;030;1655;-2.83;17.99;22.34;182
4;2014;030;1700;-2.72;19.30;22.15;184
4;2014;030;1705;-2.74;18.81;23.42;186
4;2014;030;1710;-2.71;19.31;23.62;185
4;2014;030;1715;-2.76;18.47;22.54;185
4;2014;030;1720;-2.65;18.32;23.91;184
4;2014;030;1725;-2.64;19.55;24.01;184
4;2014;030;1730;-2.62;18.63;22.34;183
4;2014;030;1735;-2.52;18.50;22.83;183
4;2014;030;1740;-2.48;18.87;21.46;183
4;2014;030;1745;-2.31;19.33;23.72;184
4;2014;030;1750;-2.27;17.83;22.25;185
4;2014;030;1755;-2.25;18.60;22.64;185
4;2014;030;1800;-2.11;18.46;21.85;188
4;2014;030;1805;-2.03;18.96;22.93;189
4;2014;030;1810;-1.95;19.89;23.32;186
4;2014;030;1815;-1.94;18.96;23.91;189
4;2014;030;1820;-1.91;19.41;22.64;191
4;2014;030;1825;-1.89;19.45;23.91;188
4;2014;030;1830;-1.82;19.50;24.21;188
4;2014;030;1835;-1.75;19.82;23.13;190
4;2014;030;1840;-1.64;18.83;23.42;190
4;2014;030;1845;-1.62;20.55;24.79;192
4;2014;030;1850;-1.56;19.06;23.81;194
4;2014;030;1855;-1.53;18.25;21.27;199
4;2014;030;1900;-1.50;17.01;20.29;199
4;2014;030;1905;-1.37;16.56;21.07;200
4;2014;030;1910;-1.25;15.98;19.99;198
4;2014;030;1915;-1.14;16.28;20.58;199
4;2014;030;1920;-0.97;16.63;21.27;200
4;2014;030;1925;-0.81;18.00;23.03;200
4;2014;030;1930;-0.70;19.43;24.99;202
4;2014;030;1935;-0.60;18.01;22.25;201
4;2014;030;1940;-0.52;17.01;20.58;201
4;2014;030;1945;-0.39;18.39;24.21;201
4;2014;030;1950;-0.30;17.98;23.91;201
4;2014;030;1955;-0.26;17.12;23.03;200
4;2014;030;2000;-0.27;15.31;19.31;199
4;2014;030;2005;-0.18;16.10;19.60;203
4;2014;030;2010;-0.13;17.57;22.83;202
4;2014;030;2015;-0.41;19.44;25.28;204
4;2014;030;2020;-0.60;20.04;28.52;207
4;2014;030;2025;-0.93;17.74;23.23;210
4;2014;030;2030;-0.97;17.75;23.03;206
4;2014;030;2035;-0.91;16.01;21.07;209
4;2014;030;2040;-1.40;20.39;24.60;211
4;2014;030;2045;-1.69;18.84;24.70;215
4;2014;030;2050;-1.85;19.53;24.30;217
4;2014;030;2055;-1.94;18.03;22.54;215
4;2014;030;2100;-2.01;15.69;20.09;216
4;2014;030;2105;-2.12;15.90;20.19;215
4;2014;030;2110;-2.01;17.55;20.68;213
4;2014;030;2115;-1.92;16.43;20.68;216
4;2014;030;2120;-1.84;18.41;22.54;214
4;2014;030;2125;-1.79;16.52;21.85;213
4;2014;030;2130;-1.74;16.74;21.56;215
4;2014;030;2135;-1.72;17.10;20.58;213
4;2014;030;2140;-1.70;15.80;20.19;213
4;2014;030;2145;-1.72;15.77;19.31;214
4;2014;030;2150;-1.75;15.25;19.11;213
4;2014;030;2155;-1.72;14.95;18.52;214
4;2014;030;2200;-1.66;15.06;18.82;215
4;2014;030;2205;-1.64;13.97;17.15;214
4;2014;030;2210;-1.65;15.27;20.58;211
4;2014;030;2215;-1.60;15.02;18.82;210
4;2014;030;2220;-1.57;14.29;17.93;211
4;2014;030;2225;-1.53;15.50;18.42;211
4;2014;030;2230;-1.47;15.10;19.11;211
4;2014;030;2235;-1.44;15.40;21.46;213
4;2014;030;2240;-1.47;14.41;18.13;212
4;2014;030;2245;-1.44;14.34;18.03;210
4;2014;030;2250;-1.42;14.60;17.44;210
4;2014;030;2255;-1.35;15.37;19.70;212
4;2014;030;2300;-1.31;14.21;17.15;210
4;2014;030;2305;-1.25;15.00;20.29;212
4;2014;030;2310;-1.21;14.92;19.40;210
4;2014;030;2315;-1.12;14.48;21.85;214
4;2014;030;2320;-1.12;14.59;19.40;214
4;2014;030;2325;-1.09;15.19;22.64;212
4;2014;030;2330;-1.04;15.54;19.50;210
4;2014;030;2335;-0.97;15.10;19.21;211
4;2014;030;2340;-0.92;14.74;20.58;212
4;2014;030;2345;-0.84;14.14;19.01;211
4;2014;030;2350;-0.83;14.11;17.93;212
4;2014;030;2355;-0.77;13.83;18.03;212
4;2014;031;0000;-0.75;13.53;17.25;210
4;2014;031;0005;-0.63;13.92;17.44;212
4;2014;031;0010;-0.57;12.81;17.54;219
4;2014;031;0015;-0.55;12.18;17.54;212
